date,city,temp_min,temp_max,temp_mid,precip,elevation,away_score,home_score,at_bats,hits,bat_avg,walks,strikeouts
2016-04-06,San Diego,12.3400000000000000,25.9800000000000000,19.1600000000000000,0.02142857142857142857,113.7428571428571429,3,0,62,8,0.12903225806451612903,2,21
2016-04-07,Baltimore,7.2000000000000000,17.2000000000000000,12.2000000000000000,11.4000000000000000,42.1000000000000000,2,4,65,17,0.26153846153846153846,0,19
2016-04-07,Cincinnati,2.2500000000000000,8.3500000000000000,5.3000000000000000,4.3000000000000000,259.9800000000000000,6,10,69,21,0.30434782608695652174,9,15
2016-04-07,Oakland,12.7750000000000000,21.2500000000000000,17.0125000000000000,0.00000000000000000000,161.4800000000000000,1,2,60,13,0.21666666666666666667,7,14
2016-04-07,Oakland,12.7750000000000000,21.2500000000000000,17.0125000000000000,0.00000000000000000000,161.4800000000000000,6,1,70,14,0.20000000000000000000,4,15
2016-04-07,San Diego,15.2200000000000000,18.4400000000000000,16.8300000000000000,5.0615384615384615,115.8307692307692308,7,0,68,16,0.23529411764705882353,3,16
2016-04-07,San Francisco,14.1000000000000000,24.8333333333333333,19.4666666666666667,0.00000000000000000000,34.5400000000000000,6,12,78,30,0.38461538461538461538,3,11
2016-04-08,Anaheim,15.6000000000000000,18.9000000000000000,17.2500000000000000,1.3333333333333333,92.1333333333333333,3,4,65,15,0.23076923076923076923,6,15
2016-04-08,Atlanta,8.2000000000000000,17.3750000000000000,12.7875000000000000,0.48888888888888888889,295.0333333333333333,7,4,67,16,0.23880597014925373134,7,18
2016-04-08,Baltimore,1.70000000000000000000,11.1000000000000000,6.4000000000000000,0.00000000000000000000,42.1000000000000000,1,6,62,15,0.24193548387096774194,5,13
2016-04-08,Chicago,-2.1555555555555556,5.7555555555555556,1.80000000000000000000,2.0166666666666667,195.2384615384615385,7,1,61,12,0.19672131147540983607,6,18
2016-04-08,Cincinnati,-1.00000000000000000000,6.6500000000000000,2.8250000000000000,2.8500000000000000,254.3500000000000000,6,5,65,14,0.21538461538461538462,12,15
2016-04-08,Denver,2.4600000000000000,18.4600000000000000,10.4600000000000000,0.00000000000000000000,1650.6156250000000000,13,6,79,27,0.34177215189873417722,11,15
2016-04-08,Detroit,-1.9333333333333333,6.6666666666666667,2.3666666666666667,0.43333333333333333333,194.4500000000000000,0,4,64,16,0.25000000000000000000,4,16
2016-04-08,Phoenix,16.1500000000000000,26.7000000000000000,21.4250000000000000,7.2851851851851852,379.8444444444444444,14,6,74,22,0.29729729729729729730,12,15
2016-04-09,Anaheim,15.0000000000000000,20.0000000000000000,17.5000000000000000,2.1500000000000000,126.6250000000000000,7,3,69,17,0.24637681159420289855,12,10
2016-04-09,Atlanta,4.1500000000000000,16.4000000000000000,10.2750000000000000,0.05000000000000000000,291.4166666666666667,12,2,74,18,0.24324324324324324324,12,16
2016-04-09,Chicago,-5.1222222222222222,3.0777777777777778,-1.02222222222222222222,0.97000000000000000000,196.7363636363636364,3,7,68,17,0.25000000000000000000,5,13
2016-04-09,Cincinnati,-2.9500000000000000,4.2000000000000000,0.62500000000000000000,0.93333333333333333333,251.3666666666666667,1,5,64,18,0.28125000000000000000,7,13
2016-04-09,Detroit,-3.7666666666666667,1.8666666666666667,-0.95000000000000000000,0.27500000000000000000,194.4500000000000000,8,4,71,20,0.28169014084507042254,8,15
2016-04-09,Kansas City,0.05000000000000000000,16.6500000000000000,8.3500000000000000,0.00000000000000000000,270.7833333333333333,0,7,68,17,0.25000000000000000000,7,17
2016-04-09,Kansas City,0.05000000000000000000,16.6500000000000000,8.3500000000000000,0.00000000000000000000,270.7833333333333333,3,4,64,15,0.23437500000000000000,12,24
2016-04-09,Milwaukee,-6.2666666666666667,2.8000000000000000,-1.73333333333333333333,2.2250000000000000,207.2500000000000000,4,6,63,16,0.25396825396825396825,7,20
2016-04-09,Milwaukee,-6.2666666666666667,2.8000000000000000,-1.73333333333333333333,2.2250000000000000,207.2500000000000000,6,4,64,17,0.26562500000000000000,7,16
2016-04-09,Phoenix,16.6500000000000000,27.2000000000000000,21.9250000000000000,0.03636363636363636364,379.0954545454545455,2,3,61,13,0.21311475409836065574,7,14
2016-04-09,San Francisco,13.3500000000000000,17.2000000000000000,15.2750000000000000,9.6600000000000000,34.5400000000000000,3,2,76,15,0.19736842105263157895,5,20
2016-04-09,San Francisco,13.3500000000000000,17.2000000000000000,15.2750000000000000,9.6600000000000000,34.5400000000000000,2,3,66,11,0.16666666666666666667,7,11
2016-04-09,Seattle,7.5666666666666667,18.5333333333333333,13.0500000000000000,0.00000000000000000000,61.9923076923076923,3,2,67,13,0.19402985074626865672,3,13
2016-04-10,Anaheim,15.0000000000000000,21.1000000000000000,18.0500000000000000,0.97500000000000000000,126.6250000000000000,4,1,65,15,0.23076923076923076923,4,15
2016-04-10,Anaheim,15.0000000000000000,21.1000000000000000,18.0500000000000000,0.97500000000000000000,126.6250000000000000,1,3,59,14,0.23728813559322033898,6,9
2016-04-10,Atlanta,2.2250000000000000,17.0750000000000000,9.6500000000000000,0.00000000000000000000,294.7600000000000000,12,7,72,21,0.29166666666666666667,18,23
2016-04-10,Baltimore,-3.2000000000000000,10.6000000000000000,3.7000000000000000,0.00000000000000000000,42.1000000000000000,3,5,65,19,0.29230769230769230769,4,16
2016-04-10,Baltimore,-3.2000000000000000,10.6000000000000000,3.7000000000000000,0.00000000000000000000,42.1000000000000000,3,5,65,19,0.29230769230769230769,4,16
2016-04-10,Cincinnati,-3.2500000000000000,14.1500000000000000,5.4500000000000000,2.8000000000000000,251.3666666666666667,1,2,62,19,0.30645161290322580645,8,10
2016-04-10,Denver,3.8800000000000000,21.1000000000000000,12.4900000000000000,0.95757575757575757576,1650.9727272727272727,16,3,79,27,0.34177215189873417722,9,19
2016-04-10,Denver,3.8800000000000000,21.1000000000000000,12.4900000000000000,0.95757575757575757576,1650.9727272727272727,3,6,65,17,0.26153846153846153846,5,10
2016-04-10,Kansas City,12.5000000000000000,21.6500000000000000,17.0750000000000000,0.51666666666666666667,270.7833333333333333,3,4,75,18,0.24000000000000000000,4,22
2016-04-10,Milwaukee,-3.5000000000000000,4.2333333333333333,0.36666666666666666667,1.15000000000000000000,207.2500000000000000,2,3,57,9,0.15789473684210526316,12,23
2016-04-10,Phoenix,12.7500000000000000,21.7000000000000000,17.2250000000000000,1.4869565217391304,378.1826086956521739,4,2,65,14,0.21538461538461538462,6,17
2016-04-10,Phoenix,12.7500000000000000,21.7000000000000000,17.2250000000000000,1.4869565217391304,378.1826086956521739,7,3,72,20,0.27777777777777777778,5,20
2016-04-10,San Francisco,12.5000000000000000,14.1500000000000000,13.3250000000000000,3.2600000000000000,34.5400000000000000,6,9,69,22,0.31884057971014492754,6,13
2016-04-10,Seattle,8.3333333333333333,15.1666666666666667,11.7500000000000000,0.00000000000000000000,64.8363636363636364,2,1,71,11,0.15492957746478873239,8,19
2016-04-10,Seattle,8.3333333333333333,15.1666666666666667,11.7500000000000000,0.00000000000000000000,64.8363636363636364,6,1,67,16,0.23880597014925373134,3,23
2016-04-11,Boston,1.9500000000000000,13.3500000000000000,7.6500000000000000,0.15000000000000000000,14.6500000000000000,9,7,71,20,0.28169014084507042254,8,23
2016-04-11,Detroit,2.5666666666666667,16.1333333333333333,9.3500000000000000,0.63333333333333333333,199.2333333333333333,7,4,68,23,0.33823529411764705882,5,11
2016-04-11,Minneapolis,-0.86666666666666666667,6.8666666666666667,3.0000000000000000,0.00000000000000000000,263.0769230769230769,4,1,68,15,0.22058823529411764706,8,14
2016-04-12,Boston,5.8500000000000000,15.3000000000000000,10.5750000000000000,2.9500000000000000,14.6500000000000000,9,5,71,21,0.29577464788732394366,6,13
2016-04-12,Chicago,-1.03333333333333333333,8.2222222222222222,3.59444444444444444444,0.00000000000000000000,195.2384615384615385,3,5,60,10,0.16666666666666666667,9,14
2016-04-12,Detroit,0.36666666666666666667,10.1666666666666667,5.2666666666666667,0.00000000000000000000,199.2333333333333333,2,8,66,19,0.28787878787878787879,12,14
2016-04-12,Houston,20.2833333333333333,25.8333333333333333,23.0583333333333333,0.02142857142857142857,19.5357142857142857,2,8,74,25,0.33783783783783783784,4,13
2016-04-12,Los Angeles,13.3000000000000000,22.2500000000000000,17.7750000000000000,0.00000000000000000000,42.1000000000000000,4,2,69,18,0.26086956521739130435,4,10
2016-04-12,Oakland,10.2750000000000000,15.6750000000000000,12.9750000000000000,0.00000000000000000000,161.4800000000000000,4,1,69,19,0.27536231884057971014,5,16
2016-04-12,Seattle,7.4333333333333333,14.8333333333333333,11.1333333333333333,2.2416666666666667,66.5666666666666667,7,3,71,21,0.29577464788732394366,4,20
2016-04-13,Boston,0.80000000000000000000,12.2000000000000000,6.5000000000000000,3.9500000000000000,14.6500000000000000,2,4,64,17,0.26562500000000000000,9,17
2016-04-13,Denver,4.3200000000000000,22.0000000000000000,13.1600000000000000,0.37575757575757575758,1649.7606060606060606,7,2,71,20,0.28169014084507042254,3,10
2016-04-13,Houston,17.4833333333333333,23.4333333333333333,20.4583333333333333,21.4642857142857143,19.5357142857142857,3,2,64,14,0.21875000000000000000,9,20
2016-04-13,Oakland,9.7250000000000000,16.6500000000000000,13.1875000000000000,0.00000000000000000000,161.4800000000000000,5,4,69,17,0.24637681159420289855,4,9
2016-04-13,Oakland,9.7250000000000000,16.6500000000000000,13.1875000000000000,0.00000000000000000000,161.4800000000000000,5,1,69,14,0.20289855072463768116,7,10
2016-04-13,Pittsburgh,-1.30000000000000000000,13.6000000000000000,6.1500000000000000,0.00000000000000000000,360.1500000000000000,7,3,64,14,0.21875000000000000000,10,19
2016-04-13,Seattle,7.2333333333333333,14.6000000000000000,10.9166666666666667,6.6466666666666667,70.6733333333333333,2,4,73,14,0.19178082191780821918,6,16
2016-04-13,Seattle,7.2333333333333333,14.6000000000000000,10.9166666666666667,6.6466666666666667,70.6733333333333333,8,0,68,16,0.23529411764705882353,3,18
2016-04-14,Chicago,2.6555555555555556,14.7555555555555556,8.7055555555555556,0.00000000000000000000,195.2384615384615385,2,9,61,15,0.24590163934426229508,14,16
2016-04-14,Denver,6.9800000000000000,23.9000000000000000,15.4400000000000000,0.00000000000000000000,1650.6848484848484848,6,11,74,22,0.29729729729729729730,6,16
2016-04-14,Denver,6.9800000000000000,23.9000000000000000,15.4400000000000000,0.00000000000000000000,1650.6848484848484848,6,10,71,25,0.35211267605633802817,7,13
2016-04-14,Houston,16.8833333333333333,25.4500000000000000,21.1666666666666667,0.24285714285714285714,19.5357142857142857,4,2,68,14,0.20588235294117647059,6,22
2016-04-14,Los Angeles,13.3500000000000000,21.1000000000000000,17.2250000000000000,0.00000000000000000000,42.1000000000000000,1,3,60,12,0.20000000000000000000,5,13
2016-04-14,Minneapolis,10.3666666666666667,25.2000000000000000,17.7833333333333333,0.00000000000000000000,264.9937500000000000,3,0,64,13,0.20312500000000000000,5,17
2016-04-14,Minneapolis,10.3666666666666667,25.2000000000000000,17.7833333333333333,0.00000000000000000000,264.9937500000000000,3,1,65,13,0.20000000000000000000,3,15
2016-04-14,Pittsburgh,2.8000000000000000,19.4000000000000000,11.1000000000000000,0.00000000000000000000,360.1500000000000000,7,4,72,23,0.31944444444444444444,6,11
2016-04-15,Arlington,11.1000000000000000,23.6000000000000000,17.3500000000000000,0.00000000000000000000,171.6000000000000000,3,6,67,19,0.28358208955223880597,5,12
2016-04-15,Boston,1.9500000000000000,11.9500000000000000,6.9500000000000000,0.00000000000000000000,14.1333333333333333,3,5,61,12,0.19672131147540983607,8,19
2016-04-15,Chicago,5.1222222222222222,18.0888888888888889,11.6055555555555556,0.00000000000000000000,196.2666666666666667,1,8,65,17,0.26153846153846153846,9,10
2016-04-15,Chicago,5.1222222222222222,18.0888888888888889,11.6055555555555556,0.00000000000000000000,196.2666666666666667,6,1,68,15,0.22058823529411764706,7,15
2016-04-15,Cleveland,2.8000000000000000,18.6500000000000000,10.7250000000000000,0.00000000000000000000,219.7500000000000000,6,5,82,28,0.34146341463414634146,5,17
2016-04-15,Houston,16.3666666666666667,26.3000000000000000,21.3333333333333333,0.00000000000000000000,19.5357142857142857,6,2,68,18,0.26470588235294117647,3,14
2016-04-15,Los Angeles,15.3000000000000000,26.6500000000000000,20.9750000000000000,0.00000000000000000000,42.1000000000000000,2,5,61,14,0.22950819672131147541,6,15
2016-04-15,Miami,20.9500000000000000,30.3666666666666667,25.6583333333333333,1.7615384615384615,1.9461538461538462,6,3,70,20,0.28571428571428571429,6,13
2016-04-15,Pittsburgh,6.4000000000000000,21.4000000000000000,13.9000000000000000,0.00000000000000000000,360.1500000000000000,8,4,71,19,0.26760563380281690141,14,14
2016-04-16,Arlington,15.2500000000000000,25.3000000000000000,20.2750000000000000,0.00000000000000000000,171.6000000000000000,11,5,68,19,0.27941176470588235294,5,17
2016-04-16,Boston,3.9000000000000000,13.3000000000000000,8.6000000000000000,0.00000000000000000000,14.6500000000000000,2,4,63,16,0.25396825396825396825,2,15
2016-04-16,Chicago,5.7444444444444444,21.6000000000000000,13.6722222222222222,0.00000000000000000000,196.2666666666666667,2,6,61,15,0.24590163934426229508,6,19
2016-04-16,Cleveland,8.3500000000000000,20.8500000000000000,14.6000000000000000,0.00000000000000000000,219.7500000000000000,5,7,67,19,0.28358208955223880597,6,13
2016-04-16,Houston,17.5833333333333333,26.0166666666666667,21.8000000000000000,0.40000000000000000000,19.8461538461538462,5,3,74,23,0.31081081081081081081,3,22
2016-04-16,Houston,17.5833333333333333,26.0166666666666667,21.8000000000000000,0.40000000000000000000,19.8461538461538462,0,1,57,10,0.17543859649122807018,7,10
2016-04-16,Los Angeles,14.7000000000000000,26.9500000000000000,20.8250000000000000,0.00000000000000000000,42.1000000000000000,3,7,68,14,0.20588235294117647059,2,20
2016-04-16,Miami,19.8166666666666667,29.2500000000000000,24.5333333333333333,9.4769230769230769,1.9461538461538462,6,4,70,18,0.25714285714285714286,7,15
2016-04-16,Minneapolis,14.8333333333333333,27.2333333333333333,21.0333333333333333,0.00000000000000000000,263.0833333333333333,4,6,67,19,0.28358208955223880597,5,8
2016-04-16,Minneapolis,14.8333333333333333,27.2333333333333333,21.0333333333333333,0.00000000000000000000,263.0833333333333333,4,5,64,17,0.26562500000000000000,8,11
2016-04-16,Oakland,11.8250000000000000,25.4250000000000000,18.6250000000000000,0.00000000000000000000,161.4800000000000000,3,5,69,19,0.27536231884057971014,6,10
2016-04-16,Oakland,11.8250000000000000,25.4250000000000000,18.6250000000000000,0.00000000000000000000,161.4800000000000000,4,2,69,17,0.24637681159420289855,10,17
2016-04-16,Pittsburgh,6.9500000000000000,23.3000000000000000,15.1250000000000000,0.00000000000000000000,360.1500000000000000,0,5,57,11,0.19298245614035087719,11,14
2016-04-16,San Diego,11.0000000000000000,26.5600000000000000,18.7800000000000000,0.00000000000000000000,111.8933333333333333,3,2,66,16,0.24242424242424242424,7,15
2016-04-17,Arlington,17.5000000000000000,24.2000000000000000,20.8500000000000000,23.7500000000000000,171.6000000000000000,4,8,71,24,0.33802816901408450704,7,16
2016-04-17,Boston,2.5000000000000000,12.2000000000000000,7.3500000000000000,0.00000000000000000000,14.6500000000000000,5,3,71,18,0.25352112676056338028,5,22
2016-04-17,Chicago,6.8000000000000000,23.9666666666666667,15.3833333333333333,0.00000000000000000000,196.2666666666666667,2,0,60,8,0.13333333333333333333,3,23
2016-04-17,Cleveland,6.1500000000000000,18.6000000000000000,12.3750000000000000,0.00000000000000000000,219.7500000000000000,6,0,67,12,0.17910447761194029851,4,25
2016-04-17,Houston,21.0000000000000000,25.7500000000000000,23.3750000000000000,14.9571428571428571,19.5357142857142857,4,5,69,17,0.24637681159420289855,3,20
2016-04-17,Los Angeles,13.8500000000000000,30.3000000000000000,22.0750000000000000,0.00000000000000000000,42.1000000000000000,4,3,65,13,0.20000000000000000000,9,15
2016-04-17,Miami,20.8333333333333333,27.6000000000000000,24.2166666666666667,1.00769230769230769231,1.9461538461538462,6,5,72,14,0.19444444444444444444,10,19
2016-04-17,Minneapolis,14.6000000000000000,26.8333333333333333,20.7166666666666667,0.00000000000000000000,263.5692307692307692,2,3,85,17,0.20000000000000000000,8,17
2016-04-17,Oakland,13.4500000000000000,27.0750000000000000,20.2625000000000000,0.00000000000000000000,161.4800000000000000,2,3,59,10,0.16949152542372881356,6,10
2016-04-17,Pittsburgh,8.6000000000000000,27.2000000000000000,17.9000000000000000,0.00000000000000000000,360.1500000000000000,3,9,71,23,0.32394366197183098592,11,11
2016-04-17,San Diego,12.0200000000000000,30.1200000000000000,21.0700000000000000,0.00000000000000000000,111.8933333333333333,3,5,106,25,0.23584905660377358491,9,31
2016-04-17,San Diego,12.0200000000000000,30.1200000000000000,21.0700000000000000,0.00000000000000000000,111.8933333333333333,7,3,67,17,0.25373134328358208955,4,15
2016-04-18,Boston,3.3500000000000000,19.1500000000000000,11.2500000000000000,0.00000000000000000000,14.6500000000000000,4,3,62,15,0.24193548387096774194,8,11
2016-04-18,Cincinnati,6.9500000000000000,28.0500000000000000,17.5000000000000000,0.00000000000000000000,259.9800000000000000,5,1,63,11,0.17460317460317460317,4,19
2016-04-18,Los Angeles,14.7000000000000000,30.0000000000000000,22.3500000000000000,0.00000000000000000000,42.1000000000000000,1,3,57,11,0.19298245614035087719,6,11
2016-04-18,Miami,18.6833333333333333,27.4000000000000000,23.0416666666666667,0.00000000000000000000,1.9461538461538462,1,6,65,16,0.24615384615384615385,8,15
2016-04-19,Atlanta,8.6000000000000000,28.3250000000000000,18.4625000000000000,0.00000000000000000000,295.0714285714285714,1,8,64,15,0.23437500000000000000,7,11
2016-04-19,Baltimore,12.8000000000000000,28.3000000000000000,20.5500000000000000,0.00000000000000000000,42.1000000000000000,4,3,66,15,0.22727272727272727273,8,9
2016-04-19,Boston,5.0000000000000000,17.5000000000000000,11.2500000000000000,0.65000000000000000000,14.1333333333333333,3,0,67,7,0.10447761194029850746,7,27
2016-04-19,Chicago,7.9000000000000000,15.2444444444444444,11.5722222222222222,0.00000000000000000000,196.2666666666666667,7,0,68,16,0.23529411764705882353,5,15
2016-04-19,Cincinnati,9.4500000000000000,26.6500000000000000,18.0500000000000000,0.00000000000000000000,259.9800000000000000,3,4,63,14,0.22222222222222222222,3,10
2016-04-19,Cleveland,7.5000000000000000,18.0500000000000000,12.7750000000000000,0.00000000000000000000,219.7500000000000000,2,3,64,16,0.25000000000000000000,8,12
2016-04-19,Kansas City,12.8000000000000000,20.8500000000000000,16.8250000000000000,5.0333333333333333,270.7833333333333333,6,8,70,19,0.27142857142857142857,10,16
2016-04-19,Miami,19.0666666666666667,27.1500000000000000,23.1083333333333333,0.00000000000000000000,1.9461538461538462,7,0,67,15,0.22388059701492537313,5,20
2016-04-19,Minneapolis,8.7000000000000000,15.1666666666666667,11.9333333333333333,6.6411764705882353,262.8176470588235294,6,5,67,17,0.25373134328358208955,10,13
2016-04-19,Minneapolis,8.7000000000000000,15.1666666666666667,11.9333333333333333,6.6411764705882353,262.8176470588235294,4,7,55,20,0.36363636363636363636,3,11
2016-04-19,San Francisco,13.5000000000000000,23.9000000000000000,18.7000000000000000,0.00000000000000000000,34.5400000000000000,9,7,87,29,0.33333333333333333333,9,17
2016-04-20,Arlington,15.6000000000000000,24.1500000000000000,19.8750000000000000,35.3000000000000000,166.3333333333333333,5,7,67,20,0.29850746268656716418,6,12
2016-04-20,Atlanta,14.1750000000000000,27.6500000000000000,20.9125000000000000,0.00000000000000000000,295.0714285714285714,5,3,75,17,0.22666666666666666667,8,16
2016-04-20,Baltimore,4.4000000000000000,21.7000000000000000,13.0500000000000000,0.00000000000000000000,42.1000000000000000,3,4,70,18,0.25714285714285714286,11,16
2016-04-20,Boston,5.8500000000000000,13.1000000000000000,9.4750000000000000,0.00000000000000000000,14.1333333333333333,3,7,68,19,0.27941176470588235294,5,20
2016-04-20,Chicago,9.2555555555555556,19.7000000000000000,14.4777777777777778,5.6545454545454545,196.2666666666666667,0,5,61,12,0.19672131147540983607,5,12
2016-04-20,Chicago,9.2555555555555556,19.7000000000000000,14.4777777777777778,5.6545454545454545,196.2666666666666667,1,2,56,9,0.16071428571428571429,4,11
2016-04-20,Cincinnati,8.3000000000000000,26.9500000000000000,17.6250000000000000,0.00000000000000000000,259.1500000000000000,5,6,67,17,0.25373134328358208955,4,17
2016-04-20,Cleveland,6.9500000000000000,20.0000000000000000,13.4750000000000000,0.00000000000000000000,219.7500000000000000,2,1,61,7,0.11475409836065573770,4,18
2016-04-20,Kansas City,11.6500000000000000,20.0000000000000000,15.8250000000000000,5.2500000000000000,270.7833333333333333,3,2,70,19,0.27142857142857142857,5,18
2016-04-20,Miami,19.5333333333333333,27.5000000000000000,23.5166666666666667,0.00000000000000000000,1.9461538461538462,3,1,61,12,0.19672131147540983607,3,15
2016-04-20,San Diego,13.3600000000000000,28.6600000000000000,21.0100000000000000,0.00000000000000000000,111.8933333333333333,4,5,68,20,0.29411764705882352941,12,20
2016-04-20,San Francisco,11.8666666666666667,20.9333333333333333,16.4000000000000000,0.00000000000000000000,34.5400000000000000,3,0,64,14,0.21875000000000000000,10,18
2016-04-21,Arlington,15.3000000000000000,23.6000000000000000,19.4500000000000000,15.8333333333333333,166.3333333333333333,1,2,63,13,0.20634920634920634921,6,14
2016-04-21,Atlanta,11.3000000000000000,26.3000000000000000,18.8000000000000000,0.78000000000000000000,289.5428571428571429,2,1,78,20,0.25641025641025641026,6,21
2016-04-21,Baltimore,6.1000000000000000,24.4000000000000000,15.2500000000000000,0.00000000000000000000,42.1000000000000000,2,3,62,14,0.22580645161290322581,10,21
2016-04-21,Boston,4.4500000000000000,20.8500000000000000,12.6500000000000000,0.00000000000000000000,14.6500000000000000,12,8,82,30,0.36585365853658536585,11,16
2016-04-21,Chicago,10.3555555555555556,20.4333333333333333,15.3944444444444444,3.4636363636363636,195.2384615384615385,3,2,57,11,0.19298245614035087719,11,7
2016-04-21,Cincinnati,13.0500000000000000,22.2000000000000000,17.6250000000000000,1.16000000000000000000,259.9800000000000000,16,0,71,18,0.25352112676056338028,10,13
2016-04-21,Cleveland,13.0500000000000000,18.6000000000000000,15.8250000000000000,2.2500000000000000,219.7500000000000000,10,7,77,23,0.29870129870129870130,11,17
2016-04-21,Kansas City,10.2500000000000000,19.7500000000000000,15.0000000000000000,1.02000000000000000000,279.7000000000000000,0,4,61,15,0.24590163934426229508,6,10
2016-04-21,Miami,21.4833333333333333,27.7666666666666667,24.6250000000000000,0.00000000000000000000,1.9833333333333333,1,5,58,11,0.18965517241379310345,4,12
2016-04-21,Milwaukee,8.1333333333333333,15.3666666666666667,11.7500000000000000,6.5000000000000000,207.2500000000000000,5,10,71,25,0.35211267605633802817,9,19
2016-04-21,Milwaukee,8.1333333333333333,15.3666666666666667,11.7500000000000000,6.5000000000000000,207.2500000000000000,8,1,65,16,0.24615384615384615385,10,15
